LicenseNumber,BusinessType,BusinessName,Address,City,State,ZIP Code,County,PhoneNumber,IssueDate,ExpirationDate,Classification(s),Status,SuretyCompany,ContractorBondNumber,BondEffectiveDate,BondCancellationDate,WorkersCompCoverageType,WorkersCompInsuranceCompany,WorkersCompPolicyNumber,EffectiveDate,ExpirationDate1,CancellationDate,WorkersCompSuspendDate,Contact Name,Company Email,Phone,Website,Minority / Ethnic Owned,Evidence URL,Evidence Type
1012259,Corporation,PHOENIX HEATING AND AIR CONDITIONING INC,1645 BROOKSIDE DRIVE,SAN LEANDRO,CA,94577,Alameda,(510) 753 4043,03/21/2016,09/30/2026,C20,CLEAR,WESTERN SURETY COMPANY,67142537,07/26/2024,,Workers' Compensation Insurance,MARKEL INSURANCE COMPANY,MWC021053903,02/10/2025,02/10/2026,,,,,,,Unknown,,
840631,Sole Owner,A F S A CONSTRUCTION COMPANY,3469 INVICTA WAY,SAN JOSE,CA,95118,Santa Clara,(408) 913 3226,06/12/2004,06/30/2027,B| C17| C20,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G100511685858,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9378428,04/10/2025,04/10/2026,,,,,,,Unknown,,
1101773,Corporation,COMFORT HEATING AND COOLING INC,17655 LAUREL ROAD,MORGAN HILL,CA,95037,Santa Clara,(408) 722 5821,02/23/2023,02/28/2027,C20,CLEAR,HUDSON INSURANCE COMPANY,30109452,01/06/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG5424862,01/25/2025,01/25/2026,,,,,,,Unknown,,
981416,Corporation,INDEPENDENT AIR BALANCE INC,P O BOX 1604,SAN RAMON,CA,94583,Contra Costa,(408) 327 8400,03/01/2013,03/31/2027,C20,CLEAR,HUDSON INSURANCE COMPANY,30021367,01/01/2023,,Workers' Compensation Insurance,CONTINENTAL CASUALTY COMPANY,8035643502,09/03/2025,09/03/2026,,,,,,,Unknown,,
712375,Sole Owner,COLOMA ELECTRIC HEATING & AIR,18 BANBRIDGE PLACE,PLEASANT HILL,CA,94523,Contra Costa,(925) 683 6281,09/11/1995,09/30/2027,C10| C20,CLEAR,OHIO CASUALTY INSURANCE COMPANY (THE),794057C,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9387745,09/24/2025,09/24/2026,,,,,,,Unknown,,
671680,Corporation,R E MILANO PLUMBING CORPORATION,280 ARTHUR ROAD SUITE B,MARTINEZ,CA,94553,Contra Costa,(925) 500 1372,05/20/1993,02/28/2027,A| B| C10| C16| C20| C34| C36,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF630532,01/04/2025,,Workers' Compensation Insurance,TRAVELERS PROPERTY CASUALTY COMPANY OF AMERICA,UB7X983807,03/01/2024,03/01/2026,,,,,,,Unknown,,
1100692,Limited Liability,AIR SHARKS LLC,1560 N 4TH ST STE 102,SAN JOSE,CA,95112,Santa Clara,(877) 774 2757,01/20/2023,01/31/2027,C20,CLEAR,ATLANTIC SPECIALTY INSURANCE COMPANY,800213266,11/17/2025,,Workers' Compensation Insurance,AMERICAN INSURANCE COMPANY,WCPI2018020000,02/23/2025,02/23/2026,,,,,,,Unknown,,
795570,Corporation,AREMTECH INC,1485 BAYSHORE BLVD #109,SAN FRANCISCO,CA,94124,San Francisco,(415) 467 5409,05/24/2001,05/31/2027,A| ASB| B| C-4| C-7| C-8| C10| C20| C21| C33| C36| C46| C57| HAZ,CLEAR,HUDSON INSURANCE COMPANY,30133953,07/22/2023,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,76WEGAWOXBE,02/01/2023,02/01/2026,,,,,,,Unknown,,
839474,Sole Owner,BRADFORD AIR & HEATING,P O BOX 841,LIVERMORE,CA,94551,Alameda,(925) 455 4247,05/28/2004,05/31/2026,C20,CLEAR,HUDSON INSURANCE COMPANY,30139238,03/07/2024,,Workers' Compensation Insurance,,KWP1414334,11/02/2025,11/02/2026,,,,,,,Unknown,,
984507,Corporation,R2 MECHANICAL INC,4820 EAST 2ND STREET,BENICIA,CA,94510,Solano,(707) 747 5592,06/14/2013,06/30/2027,B| C16| C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100476574,01/01/2023,,Workers' Compensation Insurance,MARKEL INSURANCE COMPANY,MWC0082007,07/24/2025,07/24/2026,,,,,,,Unknown,,
654936,Corporation,NBA ENGINEERING INC,897 HYDE STREET STE 201,SAN FRANCISCO,CA,94109,San Francisco,(415) 202 9840,09/24/1992,02/28/2027,C20,CLEAR,,JT006315,11/27/2023,,Workers' Compensation Insurance,REPUBLIC INDEMNITY COMPANY OF CALIFORNIA,158642,05/04/2025,05/04/2026,,,,,,,Unknown,,
976425,Corporation,EURO CLIMATE INC,1667 ROGERS AVE,SAN JOSE,CA,95112,Santa Clara,(408) 441 0468,09/07/2012,09/30/2026,C20| C36,CLEAR,WESTERN SURETY COMPANY,67344060,04/13/2025,,Workers' Compensation Insurance,EMPLOYERS ASSURANCE COMPANY,EIG609503300,08/29/2025,08/29/2026,,,,,,,Unknown,,
1132744,Corporation,COMFORT ZONE HEAT AND AIR INC,3113 MIDDLEFIELD RD,REDWOOD CITY,CA,94063,San Mateo,(650) 353 0004,02/07/2025,02/28/2027,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF630057,09/24/2024,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9374422,02/02/2025,02/02/2026,,,,,,,Unknown,,
1086703,Sole Owner,BALCOM AIR,112 FLORENCE ST #4,SUNNYVALE,CA,94086,Santa Clara,(408) 307 3413,01/28/2022,01/31/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF613086,01/01/2023,,Workers' Compensation Insurance,EMPLOYERS ASSURANCE COMPANY,EIG603718000,08/01/2025,08/01/2026,,,,,,,Unknown,,
1012679,Corporation,BAY AREA COMFORT SOLUTIONS HVAC INC,"2145 ELKINS WAY,SUITE H",BRENTWOOD,CA,94513,Contra Costa,(510) 778 0675,04/06/2016,12/31/2027,C20,CLEAR,PHILADELPHIA INDEMNITY INSURANCE COMPANY,PB10163404850,10/02/2025,,Workers' Compensation Insurance,EVEREST PREMIER INSURANCE COMPANY,7600023769251,10/19/2025,10/19/2026,,,,,,,Unknown,,
1034860,Corporation,CN ELECTRIC POWER INC,1735 QUIMBY ROAD,SAN JOSE,CA,95122,Santa Clara,(408) 912 6305,01/16/2018,01/31/2026,B| C10| C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),CA6133575,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02116102,06/06/2025,06/06/2026,,,,,,,Unknown,,
874695,Corporation,72 DEGREES,6866 SANTA TERERESA BLVD,SAN JOSE,CA,95119,Santa Clara,(408) 437 2442,03/21/2006,03/31/2026,C20| C43,CLEAR,HUDSON INSURANCE COMPANY,30120084,03/01/2023,,Workers' Compensation Insurance,ENDURANCE ASSURANCE CORPORATION,EAW0000403800,10/01/2025,10/01/2026,,,,,,,Unknown,,
1048710,Corporation,NORCAL BAY CONSTRUCTION INC,604 N 15TH STREET,SAN JOSE,CA,95112,Santa Clara,(408) 387 0054,01/08/2019,01/31/2027,B| C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),101174017,05/29/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC00795403,05/17/2025,05/17/2026,,,,,,,Unknown,,
388361,Corporation,MONTEREY MECHANICAL CO,8275 SAN LEANDRO STREET,OAKLAND,CA,94621,Alameda,(510) 632 3173,03/28/1980,03/31/2026,A| ASB| B| C-4| C12| C16| C20| C36| C42| C43| HAZ,CLEAR,SAFECO INSURANCE COMPANY OF AMERICA,6327079,01/01/2023,,Workers' Compensation Insurance,OLD REPUBLIC INSURANCE COMPANY,MWC30714425,04/01/2025,04/01/2026,,,,,,,Unknown,,
584345,Corporation,BAY AREA PLUMBING & HEATING,1141 TRUMAN ST,REDWOOD CITY,CA,94061,San Mateo,(650) 508 0522,01/05/1990,05/31/2026,C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100739367,04/14/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG492145003,02/04/2025,02/04/2026,,,,,,,Unknown,,
842594,Corporation,ADVANCED SOLUTIONS HEATING AND AIR CONDITIONING INC,1763 BORDEN STREET,SAN MATEO,CA,944031036,San Mateo,(650) 347 4328,07/13/2004,07/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC494688,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9338922,05/16/2023,05/16/2026,,,,,,,Unknown,,
332447,Corporation,OK HEATING AND AIR CONDITIONING INC,4361 TECHNOLOGY DRIVE UNIT G,LIVERMORE,CA,94551,Alameda,(925) 371 2665,03/07/1977,04/30/2027,C20| C43,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100344184,01/01/2023,,Workers' Compensation Insurance,EVEREST PREMIER INSURANCE COMPANY,7600023686251,10/01/2025,10/01/2026,,,,,,,Unknown,,
986374,Partnership,K & R HEATING AND AIR CONDITIONING SERVICE,3500 CLAYTON RD 1B,CONCORD,CA,94519,Contra Costa,(925) 798 5088,08/27/2013,08/31/2027,C20| C38,CLEAR,WESTERN SURETY COMPANY,67411979,07/25/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01699602,02/27/2025,02/27/2026,,,,,,,Unknown,,
1075566,Corporation,BAY AREA MECHANICAL,1320 UNDERWOOD AVE,SAN FRANCISCO,CA,94124,San Francisco,(925) 642 9768,05/07/2021,05/31/2027,C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100550832,01/01/2023,,Workers' Compensation Insurance,PREFERRED EMPLOYERS INSURANCE COMPANY,PEG324521720,12/02/2025,12/02/2026,,,,,,,Unknown,,
1099707,Corporation,JORDAN HEATING & AIR CONDITIONING INC,1774 SPRING STREET,MOUNTAIN VIEW,CA,94043,Santa Clara,(650) 333 4726,12/14/2022,12/31/2026,C20,CLEAR,ARCH INSURANCE COMPANY,SU71105230000,04/26/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01512502,01/11/2025,01/11/2026,,,,,,,Unknown,,
877873,Corporation,ADVANCED HOME ENERGY INC,1486 ROSE STREET,BERKELEY,CA,94702,Alameda,(510) 540 4860,05/17/2006,05/31/2026,B| C-2| C20,CLEAR,HUDSON INSURANCE COMPANY,30041135,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9078952,08/01/2014,08/01/2026,,,,,,,Unknown,,
1015921,Sole Owner,CEN - CAL HEATING & AIR CONDITIONING,451 WAINWRIGHT AVE,SAN JOSE,CA,95128,Santa Clara,(408) 896 7241,07/08/2016,07/31/2026,C20,CLEAR,ATLANTIC SPECIALTY INSURANCE COMPANY,800213051,11/13/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01618402,02/06/2025,02/06/2026,,,,,,,Unknown,,
1046703,Corporation,EHSAN HVAC INC,1639 GLENROY DR,SAN JOSE,CA,95124,Santa Clara,(408) 500 1173,11/08/2018,04/30/2026,C20,CLEAR,HUDSON INSURANCE COMPANY,30042096,01/01/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG497819302,04/01/2025,04/01/2026,,,,,,,Unknown,,
981900,Corporation,SAN FRANCISCO HEATING AND COOLING,137 SAN DIEGO AVENUE,DALY CITY,CA,94014,San Mateo,(415) 286 2540,03/11/2013,03/31/2026,B| C20,CLEAR,HUDSON INSURANCE COMPANY,TCS20270,03/06/2024,,Workers' Compensation Insurance,EVEREST PREMIER INSURANCE COMPANY,7600027583251,11/18/2025,11/18/2026,,,,,,,Unknown,,
801947,Corporation,J A MECHANICAL,5867 WIHFIELD BLVD,SAN JOSE,CA,95123,Santa Clara,(408) 227 2885,12/10/2001,03/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6340490,01/01/2023,,Workers' Compensation Insurance,BENCHMARK INSURANCE COMPANY,99WC0000234401,08/01/2025,08/01/2026,,,,,,,Unknown,,
825618,Sole Owner,WESTEC AIR SYSTEMS CO,1094 WHITE OAK DRIVE,CONCORD,CA,94521,Contra Costa,(925) 519 3634,10/07/2003,10/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100412839,01/01/2023,,Workers' Compensation Insurance,CONTINENTAL CASUALTY COMPANY,8035031171,07/18/2025,07/18/2026,,,,,,,Unknown,,
844028,Corporation,MUSIAL HEATING & AIR INC,5945 SUNROSE AVE,NEWARK,CA,94560,Alameda,(510) 579 3075,08/03/2004,01/31/2027,C20,CLEAR,HUDSON INSURANCE COMPANY,30109199,01/23/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG511703102,07/01/2025,01/01/2026,,,,,,,Unknown,,
1139910,Corporation,VELAIR HEATING & COOLING,12776 SAN PABLO AVENUE #B,RICHMOND,CA,94805,Contra Costa,(510) 680 9929,07/03/2025,12/31/2027,C20,CLEAR,WESTERN SURETY COMPANY,67653046,12/09/2025,,Workers' Compensation Insurance,CONTINENTAL CASUALTY COMPANY,7039344756,12/03/2025,06/27/2026,,,,,,,Unknown,,
838919,Corporation,SWIFT HEATING & AIR,1452 N VASCO RD #354,LIVERMORE,CA,94551,Alameda,(925) 413 4851,05/22/2004,09/30/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6358588,01/01/2023,,Workers' Compensation Insurance,,KWP1407595,09/12/2025,09/12/2026,,,,,,,Unknown,,
897772,Sole Owner,COYOTE VALLEY AIR,5203 PEBBLETREE WAY,SAN JOSE,CA,95111,Santa Clara,(408) 476 1880,06/05/2007,06/30/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100214400,01/01/2023,,Workers' Compensation Insurance,CONTINENTAL CASUALTY COMPANY,7039295963,05/15/2025,05/15/2026,,,,,,,Unknown,,
1073416,Corporation,MELGAR MECHANICAL INC,680 WALSH AVE,SANTA CLARA,CA,95050,Santa Clara,(408) 791 6244,02/17/2021,02/28/2027,C20| C43,CLEAR,HUDSON INSURANCE COMPANY,30137182,02/04/2024,,Workers' Compensation Insurance,INSURANCE COMPANY OF THE WEST,WSA508648001,10/01/2025,10/01/2026,,,,,,,Unknown,,
931402,Corporation,PACIFIC COOLING AND CALIBRATIONS,P O BOX 9821,SAN JOSE,CA,95157,Santa Clara,(408) 914 8183,04/16/2009,04/30/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100221394,01/01/2023,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1544969,04/07/2025,04/07/2026,,,,,,,Unknown,,
926857,Corporation,PENINSULA HEATING,P O BOX 295,SOUTH SAN FRANCISCO,CA,94083,San Mateo,(650) 588 8208,01/05/2009,01/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100327269,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9238888,09/27/2018,09/27/2026,,,,,,,Unknown,,
579582,Sole Owner,BERG'S HEATING AND SERVICE CO,11 BANFF COURT,PACIFICA,CA,94044,San Mateo,(650) 359 1229,10/17/1989,10/31/2027,C20,CLEAR,ATLANTIC SPECIALTY INSURANCE COMPANY,800205869,07/18/2025,,Workers' Compensation Insurance,AMERICAN CASUALTY COMPANY OF READING PA,7039315161,06/02/2025,06/02/2026,,,,,,,Unknown,,
1103082,Corporation,GREEN HOME CONSTRUCTION INC,35506 ORLEANS DRIVE,NEWARK,CA,94560,Alameda,(510) 673 4769,03/29/2023,03/31/2027,B| C20,CLEAR,WESTERN SURETY COMPANY,66503066,01/11/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01570902,01/23/2025,01/23/2026,,,,,,,Unknown,,
1020987,Sole Owner,LOBO MECHANICAL,83 MARYLINN DR,MILPITAS,CA,95035,Santa Clara,(669) 251 5744,11/18/2016,11/30/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF615169,01/01/2023,,Workers' Compensation Insurance,,KWC1411242,10/23/2025,10/23/2026,,,,,,,Unknown,,
1035565,Sole Owner,GOLDEN BEAR HEATING & AIR,3750 CHARTER PARK DR. #D,SAN JOSE,CA,95136,Santa Clara,(408) 591 0125,02/02/2018,02/28/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF613514,01/11/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG522789502,04/18/2025,04/18/2026,,,,,,,Unknown,,
1007841,Sole Owner,STREAMLINE POWER,1491 LEXINGTON WAY,LIVERMORE,CA,94550,Alameda,(510) 673 8740,10/01/2015,10/31/2027,C10| C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),101604389,09/24/2025,,Workers' Compensation Insurance,WESCO INSURANCE COMPANY,WWC3816674,11/20/2025,11/20/2026,,,,,,,Unknown,,
1115480,Limited Liability,FAMILY HEATING AND COOLING LLC,568 CLIFTON AVE,SAN JOSE,CA,95128,Santa Clara,(925) 206 5518,01/25/2024,01/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100823045,12/21/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02734501,12/21/2024,12/21/2025,,,,,,,Unknown,,
1075290,Limited Liability,TEMPRO LLC,6055 PIETZ CT,SAN JOSE,CA,95123,Santa Clara,(310) 775 0343,04/29/2021,04/30/2026,B| C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF617098,03/17/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01443002,12/20/2024,12/20/2025,,,,,,,Unknown,,
931264,Sole Owner,ANDY'S MECHANICAL,98 BITTING AVENUE,SAN FRANCISCO,CA,94124,San Francisco,(415) 309 7786,04/14/2009,04/30/2027,C20,CLEAR,HUDSON INSURANCE COMPANY,TCS23279,03/25/2024,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9379500,04/29/2025,04/29/2026,,,,,,,Unknown,,
1036153,Sole Owner,CHENG'S MECHANICAL CONTRACTOR,4584 JAMES AVE,CASTRO VALLEY,CA,94546,Alameda,(415) 806 3856,02/23/2018,02/28/2026,C20,CLEAR,HUDSON INSURANCE COMPANY,30137703,02/08/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03129501,06/01/2025,06/01/2026,,,,,,,Unknown,,
853463,Corporation,PAB SOLAR AND AIR INC,2519 HEBRON AVENUE,SAN JOSE,CA,95121,Santa Clara,(408) 876 0705,01/22/2005,04/30/2026,C20| C46,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100117255,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9333860,02/24/2023,02/24/2026,,,,,,,Unknown,,
987625,Corporation,SAE CONSULTING ENGINEERING,1346 THE ALAMEDA STE 7-203,SAN JOSE,CA,95126,Santa Clara,(408) 380 4873,10/11/2013,10/31/2027,A| B| C20| HAZ,CLEAR,ATLANTIC SPECIALTY INSURANCE COMPANY,800206157,10/10/2025,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SNP1572195,08/19/2025,08/19/2026,,,,,,,Unknown,,
636826,Sole Owner,D P HEATING & AIR CONDITIONING,P O BOX 19102,OAKLAND,CA,94619,Alameda,(510) 532 2043,01/25/1992,01/31/2026,C20,CLEAR,HUDSON INSURANCE COMPANY,30126843,08/23/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,1624553,03/01/2018,03/01/2026,,,,,,,Unknown,,
1057378,Sole Owner,DELTA T HVAC,3469 WELLS ROAD,OAKLEY,CA,94561,Contra Costa,(925) 204 4038,08/23/2019,08/31/2027,C20,CLEAR,WESTERN SURETY COMPANY,67449903,08/14/2025,,Workers' Compensation Insurance,TECHNOLOGY INSURANCE COMPANY INC,TES4536051,01/16/2025,01/16/2026,,,,,,,Unknown,,
894957,Sole Owner,DEVIL MOUNTAIN MECHANICAL SERVICES,1753 GREENBUSH CT,CONCORD,CA,94521,Contra Costa,(925) 250 3147,04/21/2007,04/30/2027,C20,CLEAR,WESTERN SURETY COMPANY,66953737,02/13/2024,02/13/2026,Workers' Compensation Insurance,TECHNOLOGY INSURANCE COMPANY INC,TWC4673558,08/27/2025,08/27/2026,,,,,,,Unknown,,
954931,Corporation,QUICK HEATING COOLING,396 S BERNARDO AVE,SUNNYVALE,CA,940867302,Santa Clara,(650) 333 5145,11/22/2010,11/30/2026,C20| C38,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100143818,01/01/2023,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,57WECAY2Z0X,07/01/2024,07/01/2026,,,,,,,Unknown,,
996940,Sole Owner,MECHPROS HEATING AND AIR CONDITIONING,4425-C TREAT BLVD # 322,CONCORD,CA,94521,Contra Costa,(925) 665 9003,09/20/2014,09/30/2026,C20| C46,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100496948,01/01/2023,,Workers' Compensation Insurance,NORGUARD INSURANCE COMPANY,PAWC622030,07/09/2025,07/09/2026,,,,,,,Unknown,,
91594,Corporation,ANDERSON ROWE & BUCKLEY INC,2833 THIRD STREET,SAN FRANCISCO,CA,941073532,San Francisco,(415) 282 1625,01/17/1947,10/31/2026,C-2| C-4| C16| C20| C36| C38| C42| C43,CLEAR,FIDELITY AND DEPOSIT COMPANY OF MARYLAND,08897888,01/01/2023,,Workers' Compensation Insurance,OLD REPUBLIC INSURANCE COMPANY,MWC30709825,04/01/2025,04/01/2026,,,,,,,Unknown,,
1080854,Sole Owner,PRISTINE AIR CONDITIONING AND HEATING SERVICE,PO BOX 20322,EL SOBRANTE,CA,94820,Contra Costa,(510) 833 0635,09/07/2021,09/30/2027,C20,CLEAR,WESTERN SURETY COMPANY,67449263,08/17/2025,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9328315,11/28/2022,11/28/2026,,,,,,,Unknown,,
308818,Corporation,J W MCCLENAHAN CO,2301 PALM AVE,SAN MATEO,CA,94403,San Mateo,(650) 345 1691,08/08/1975,11/30/2027,C-4| C20| C36| C42| C60,CLEAR,TRAVELERS CASUALTY AND SURETY COMPANY OF AMERICA,104817006,01/01/2023,,Workers' Compensation Insurance,OLD REPUBLIC INSURANCE COMPANY,MWC31443625,04/01/2024,04/01/2026,,,,,,,Unknown,,
991319,Corporation,CHASE COIL PROTECTION,14551 GRIFFITH STREET,SAN LEANDRO,CA,94577,Alameda,(510) 228 1100,03/19/2014,03/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100243115,01/01/2023,,Workers' Compensation Insurance,MID-CENTURY INSURANCE COMPANY,B09467600,10/30/2025,10/30/2026,,,,,,,Unknown,,
1108262,Sole Owner,INTERIOR COMFORT HVAC,17225 MARKROSS COURT,MORGAN HILL,CA,95037,Santa Clara,(408) 859 7793,08/07/2023,08/31/2027,C20,CLEAR,WESTERN SURETY COMPANY,67137350,06/08/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03550500,07/27/2025,07/27/2026,,,,,,,Unknown,,
872383,Corporation,FRESH AIR CONSTRUCTION INC,5069 BENGAL DRIVE,SAN JOSE,CA,95111,Santa Clara,(408) 438 7678,02/07/2006,05/31/2026,B| C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF623159,11/09/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9368957,10/18/2024,10/18/2026,11/24/2025,,,,,,Unknown,,
413299,Corporation,STANDARD SHEET METAL AND MARINE PLUMBING,366 BRANNAN STREET,SAN FRANCISCO,CA,94107,San Francisco,(415) 392 6463,10/28/1981,10/31/2027,C20| C43,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100294448,01/01/2023,,Workers' Compensation Insurance,EVEREST PREMIER INSURANCE COMPANY,7600013223251,07/01/2025,07/01/2026,,,,,,,Unknown,,
1140043,Limited Liability,SANDIUM LLC,1045 N 10TH STREET,SAN JOSE,CA,95112,Santa Clara,(408) 894 9072,07/08/2025,07/31/2027,B| C-2| C20,CLEAR,TRAVELERS CASUALTY AND SURETY COMPANY OF AMERICA,108294047,06/27/2025,,Workers' Compensation Insurance,TECHNOLOGY INSURANCE COMPANY INC,TES4541954,12/12/2024,12/12/2025,,,,,,,Unknown,,
708941,Corporation,SCHMITT HEATING CO INC,1580 TENNESSEE STREET,SAN FRANCISCO,CA,94107,San Francisco,(415) 522 0966,06/27/1995,02/28/2027,C20| C43,CLEAR,WESTERN SURETY COMPANY,64934509,01/01/2023,,Workers' Compensation Insurance,EVEREST PREMIER INSURANCE COMPANY,7600018951251,05/01/2025,05/01/2026,,,,,,,Unknown,,
629775,Corporation,STATE SHEET METAL WORKS INC,6084 MISSION STREET,DALY CITY,CA,94014,San Mateo,(650) 755 5706,09/30/1991,09/30/2027,C20| C43,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100797219,10/01/2023,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,72WECAD9GBR,10/01/2023,10/01/2026,,,,,,,Unknown,,
500801,Sole Owner,D E AIR & ELECTRICAL,20613 SUNRISE DR,CUPERTINO,CA,95014,Santa Clara,(408) 777 8698,10/31/1986,10/31/2026,B| C10| C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC645189,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,8035600164,07/30/2025,07/30/2026,,,,,,,Unknown,,
1121330,Sole Owner,LE MECHANICAL,6 PALA AVE,SAN JOSE,CA,95127,Santa Clara,(408) 460 7540,05/24/2024,05/31/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF631853,03/02/2025,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9360198,05/26/2025,05/26/2026,,,,,,,Unknown,,
918778,Sole Owner,VALDERRAMA RAUL FERNANDO,3500 CLAYTON ROAD,CONCORD,CA,94521,Contra Costa,(925) 521 1807,07/08/2008,07/31/2026,C20| C38,CLEAR,HUDSON INSURANCE COMPANY,30135151,12/20/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01722002,03/03/2025,03/03/2026,,,,,,,Unknown,,
1069910,Sole Owner,DYNAMIC COMPANY,711 FILBERT WAY,CAMPBELL,CA,95008,Santa Clara,(408) 594 2705,10/15/2020,10/31/2026,C20| C36,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),101358384,12/12/2024,,Workers' Compensation Insurance,CONTINENTAL CASUALTY COMPANY,7039089784,11/28/2024,11/28/2026,,,,,,,Unknown,,
871320,Sole Owner,PLUMBING SOLUTIONS,1936 GARDEN MEADOW AVE,FAIRFIELD,CA,94534,Solano,(707) 333 4094,01/21/2006,01/31/2026,B| C20| C36| C42,CLEAR,WESTERN SURETY COMPANY,67448107,08/27/2025,,Workers' Compensation Insurance,EMPLOYERS INSURANCE COMPANY OF NEVADA DBA EIG INSURANCE COMPANY,EIG5792026,12/01/2024,12/01/2025,,,,,,,Unknown,,
